Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen801
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen801
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen801:117940] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1612556754.740572] [lassen801:117940:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen801:117940] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen801:117940] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.1, s0 -4.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.856253464975275e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:330: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        2.5e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=2.5e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.40096 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.188
step.max=23 | t_sim.max=5.75e-06 | t_step.max=1.10259 | min_pressure=100 | max_pressure=437.89 | min_temperature=297.995 | max_temperature=449.777 | memory_usage.max=948
step.max=24 | t_sim.max=6e-06 | t_step.max=1.10904 | min_pressure=100 | max_pressure=437.891 | min_temperature=297.995 | max_temperature=449.777 | memory_usage.max=948
step.max=25 | t_sim.max=6.25e-06 | t_step.max=1.10504 | min_pressure=100 | max_pressure=437.892 | min_temperature=297.995 | max_temperature=449.777 | memory_usage.max=951.875
step.max=26 | t_sim.max=6.5e-06 | t_step.max=1.1024 | min_pressure=100 | max_pressure=437.892 | min_temperature=297.995 | max_temperature=449.787 | memory_usage.max=953.125
step.max=27 | t_sim.max=6.75e-06 | t_step.max=1.10245 | min_pressure=100 | max_pressure=437.891 | min_temperature=297.995 | max_temperature=449.82 | memory_usage.max=953.125
step.max=28 | t_sim.max=7e-06 | t_step.max=1.10185 | min_pressure=100 | max_pressure=437.891 | min_temperature=297.995 | max_temperature=449.872 | memory_usage.max=956.375
step.max=29 | t_sim.max=7.25e-06 | t_step.max=1.10212 | min_pressure=100 | max_pressure=437.892 | min_temperature=297.995 | max_temperature=449.94 | memory_usage.max=956.375
step.max=30 | t_sim.max=7.5e-06 | t_step.max=1.10604 | min_pressure=100 | max_pressure=437.893 | min_temperature=297.995 | max_temperature=450.023 | memory_usage.max=956.375
step.max=31 | t_sim.max=7.75e-06 | t_step.max=1.10255 | min_pressure=100 | max_pressure=437.894 | min_temperature=297.995 | max_temperature=450.118 | memory_usage.max=961.25
step.max=32 | t_sim.max=8e-06 | t_step.max=1.10151 | min_pressure=100 | max_pressure=437.894 | min_temperature=297.995 | max_temperature=450.23 | memory_usage.max=961.25
step.max=33 | t_sim.max=8.25e-06 | t_step.max=1.10064 | min_pressure=100 | max_pressure=437.893 | min_temperature=297.995 | max_temperature=450.353 | memory_usage.max=962.938
step.max=34 | t_sim.max=8.5e-06 | t_step.max=1.10064 | min_pressure=100 | max_pressure=437.893 | min_temperature=297.995 | max_temperature=450.48 | memory_usage.max=962.938
step.max=35 | t_sim.max=8.75e-06 | t_step.max=1.1026 | min_pressure=100 | max_pressure=437.895 | min_temperature=297.995 | max_temperature=450.627 | memory_usage.max=966.75
step.max=36 | t_sim.max=9e-06 | t_step.max=1.1101 | min_pressure=100 | max_pressure=437.896 | min_temperature=297.995 | max_temperature=450.772 | memory_usage.max=966.75
step.max=37 | t_sim.max=9.25e-06 | t_step.max=1.10556 | min_pressure=100 | max_pressure=437.896 | min_temperature=297.995 | max_temperature=450.933 | memory_usage.max=970.375
step.max=38 | t_sim.max=9.5e-06 | t_step.max=1.10299 | min_pressure=100 | max_pressure=437.896 | min_temperature=297.995 | max_temperature=451.1 | memory_usage.max=971.75
step.max=39 | t_sim.max=9.75e-06 | t_step.max=1.10147 | min_pressure=100 | max_pressure=437.902 | min_temperature=297.995 | max_temperature=451.261 | memory_usage.max=971.75
step.max=40 | t_sim.max=1e-05 | t_step.max=1.10131 | min_pressure=100 | max_pressure=437.992 | min_temperature=297.995 | max_temperature=451.451 | memory_usage.max=974.875
step.max=41 | t_sim.max=1.025e-05 | t_step.max=1.10112 | min_pressure=100 | max_pressure=438.143 | min_temperature=297.995 | max_temperature=451.635 | memory_usage.max=974.875
step.max=42 | t_sim.max=1.05e-05 | t_step.max=1.1092 | min_pressure=100 | max_pressure=438.353 | min_temperature=297.995 | max_temperature=451.814 | memory_usage.max=974.875
step.max=43 | t_sim.max=1.075e-05 | t_step.max=1.10174 | min_pressure=100 | max_pressure=438.611 | min_temperature=297.995 | max_temperature=452.022 | memory_usage.max=979.875
step.max=44 | t_sim.max=1.1e-05 | t_step.max=1.10347 | min_pressure=100 | max_pressure=438.918 | min_temperature=297.995 | max_temperature=452.227 | memory_usage.max=979.938
step.max=45 | t_sim.max=1.125e-05 | t_step.max=1.10196 | min_pressure=100 | max_pressure=439.268 | min_temperature=297.995 | max_temperature=452.425 | memory_usage.max=982.625
step.max=46 | t_sim.max=1.15e-05 | t_step.max=1.10189 | min_pressure=100 | max_pressure=439.644 | min_temperature=297.995 | max_temperature=452.616 | memory_usage.max=982.625
step.max=47 | t_sim.max=1.175e-05 | t_step.max=1.10206 | min_pressure=100 | max_pressure=440.086 | min_temperature=297.995 | max_temperature=452.84 | memory_usage.max=985.688
step.max=48 | t_sim.max=1.2e-05 | t_step.max=1.10111 | min_pressure=100 | max_pressure=440.526 | min_temperature=297.995 | max_temperature=453.061 | memory_usage.max=985.688
step.max=49 | t_sim.max=1.225e-05 | t_step.max=1.10079 | min_pressure=100 | max_pressure=441.04 | min_temperature=297.995 | max_temperature=453.274 | memory_usage.max=985.688
step.max=50 | t_sim.max=1.25e-05 | t_step.max=1.22517 | min_pressure=100 | max_pressure=441.537 | min_temperature=297.995 | max_temperature=453.48 | memory_usage.max=989.75
step.max=51 | t_sim.max=1.275e-05 | t_step.max=1.10177 | min_pressure=100 | max_pressure=442.096 | min_temperature=297.995 | max_temperature=453.678 | memory_usage.max=998.75
step.max=52 | t_sim.max=1.3e-05 | t_step.max=1.10067 | min_pressure=100 | max_pressure=442.669 | min_temperature=297.995 | max_temperature=453.889 | memory_usage.max=998.75
step.max=53 | t_sim.max=1.325e-05 | t_step.max=1.10291 | min_pressure=100 | max_pressure=443.223 | min_temperature=297.995 | max_temperature=454.12 | memory_usage.max=998.75
step.max=54 | t_sim.max=1.35e-05 | t_step.max=1.10105 | min_pressure=100 | max_pressure=443.86 | min_temperature=297.995 | max_temperature=454.342 | memory_usage.max=998.75
step.max=55 | t_sim.max=1.375e-05 | t_step.max=1.10078 | min_pressure=100 | max_pressure=444.499 | min_temperature=297.995 | max_temperature=454.556 | memory_usage.max=1001
step.max=56 | t_sim.max=1.4e-05 | t_step.max=1.10062 | min_pressure=100 | max_pressure=445.119 | min_temperature=297.995 | max_temperature=454.763 | memory_usage.max=1001
step.max=57 | t_sim.max=1.425e-05 | t_step.max=1.10138 | min_pressure=100 | max_pressure=445.783 | min_temperature=297.995 | max_temperature=454.962 | memory_usage.max=1001
step.max=58 | t_sim.max=1.45e-05 | t_step.max=1.10417 | min_pressure=100 | max_pressure=446.498 | min_temperature=297.995 | max_temperature=455.154 | memory_usage.max=1005.12
step.max=59 | t_sim.max=1.475e-05 | t_step.max=1.10151 | min_pressure=100 | max_pressure=447.192 | min_temperature=297.995 | max_temperature=455.34 | memory_usage.max=1007.38
step.max=60 | t_sim.max=1.5e-05 | t_step.max=1.1048 | min_pressure=100 | max_pressure=447.865 | min_temperature=297.995 | max_temperature=455.564 | memory_usage.max=1007.44
step.max=61 | t_sim.max=1.525e-05 | t_step.max=1.10095 | min_pressure=100 | max_pressure=448.517 | min_temperature=297.995 | max_temperature=455.779 | memory_usage.max=1010.5
step.max=62 | t_sim.max=1.55e-05 | t_step.max=1.10351 | min_pressure=100 | max_pressure=449.286 | min_temperature=297.995 | max_temperature=455.987 | memory_usage.max=1012
step.max=63 | t_sim.max=1.575e-05 | t_step.max=1.10084 | min_pressure=100 | max_pressure=450.04 | min_temperature=297.995 | max_temperature=456.187 | memory_usage.max=1012
step.max=64 | t_sim.max=1.6e-05 | t_step.max=1.09991 | min_pressure=100 | max_pressure=450.77 | min_temperature=297.995 | max_temperature=456.379 | memory_usage.max=1012
step.max=65 | t_sim.max=1.625e-05 | t_step.max=1.10096 | min_pressure=100 | max_pressure=451.479 | min_temperature=297.995 | max_temperature=456.564 | memory_usage.max=1012.88
step.max=66 | t_sim.max=1.65e-05 | t_step.max=1.10131 | min_pressure=100 | max_pressure=452.166 | min_temperature=297.995 | max_temperature=456.742 | memory_usage.max=1012.88
step.max=67 | t_sim.max=1.675e-05 | t_step.max=1.10356 | min_pressure=100 | max_pressure=452.832 | min_temperature=297.995 | max_temperature=456.913 | memory_usage.max=1016.94
step.max=68 | t_sim.max=1.7e-05 | t_step.max=1.10127 | min_pressure=100 | max_pressure=453.556 | min_temperature=297.995 | max_temperature=457.077 | memory_usage.max=1018.12
step.max=69 | t_sim.max=1.725e-05 | t_step.max=1.12305 | min_pressure=100 | max_pressure=454.325 | min_temperature=297.995 | max_temperature=457.242 | memory_usage.max=1019.25
step.max=70 | t_sim.max=1.75e-05 | t_step.max=1.09985 | min_pressure=100 | max_pressure=455.071 | min_temperature=297.995 | max_temperature=457.434 | memory_usage.max=1021.12
step.max=71 | t_sim.max=1.775e-05 | t_step.max=1.10195 | min_pressure=100 | max_pressure=455.795 | min_temperature=297.995 | max_temperature=457.619 | memory_usage.max=1023.12
step.max=72 | t_sim.max=1.8e-05 | t_step.max=1.10076 | min_pressure=100 | max_pressure=456.496 | min_temperature=297.995 | max_temperature=457.796 | memory_usage.max=1023.12
step.max=73 | t_sim.max=1.825e-05 | t_step.max=1.10025 | min_pressure=100 | max_pressure=457.176 | min_temperature=297.995 | max_temperature=457.966 | memory_usage.max=1026.56
step.max=74 | t_sim.max=1.85e-05 | t_step.max=1.09981 | min_pressure=100 | max_pressure=457.834 | min_temperature=297.995 | max_temperature=458.13 | memory_usage.max=1026.56
step.max=75 | t_sim.max=1.875e-05 | t_step.max=1.10063 | min_pressure=100 | max_pressure=458.473 | min_temperature=297.995 | max_temperature=458.287 | memory_usage.max=1026.56
step.max=76 | t_sim.max=1.9e-05 | t_step.max=1.10057 | min_pressure=100 | max_pressure=459.092 | min_temperature=297.995 | max_temperature=458.437 | memory_usage.max=1030.62
step.max=77 | t_sim.max=1.925e-05 | t_step.max=1.102 | min_pressure=100 | max_pressure=459.715 | min_temperature=297.995 | max_temperature=458.581 | memory_usage.max=1030.62
step.max=78 | t_sim.max=1.95e-05 | t_step.max=1.10043 | min_pressure=100 | max_pressure=460.428 | min_temperature=297.995 | max_temperature=458.719 | memory_usage.max=1033.56
step.max=79 | t_sim.max=1.975e-05 | t_step.max=1.10628 | min_pressure=100 | max_pressure=461.119 | min_temperature=297.995 | max_temperature=458.85 | memory_usage.max=1034.56
step.max=80 | t_sim.max=2e-05 | t_step.max=1.1004 | min_pressure=100 | max_pressure=461.788 | min_temperature=297.995 | max_temperature=458.977 | memory_usage.max=1037.44
step.max=81 | t_sim.max=2.025e-05 | t_step.max=1.10022 | min_pressure=100 | max_pressure=462.437 | min_temperature=297.995 | max_temperature=459.097 | memory_usage.max=1037.44
step.max=82 | t_sim.max=2.05e-05 | t_step.max=1.10316 | min_pressure=100 | max_pressure=463.066 | min_temperature=297.995 | max_temperature=459.225 | memory_usage.max=1039.56
step.max=83 | t_sim.max=2.075e-05 | t_step.max=1.10156 | min_pressure=100 | max_pressure=463.675 | min_temperature=297.995 | max_temperature=459.366 | memory_usage.max=1039.56
step.max=84 | t_sim.max=2.1e-05 | t_step.max=1.10064 | min_pressure=100 | max_pressure=464.265 | min_temperature=297.995 | max_temperature=459.502 | memory_usage.max=1043.06
step.max=85 | t_sim.max=2.125e-05 | t_step.max=1.10023 | min_pressure=100 | max_pressure=464.836 | min_temperature=297.995 | max_temperature=459.632 | memory_usage.max=1043.06
step.max=86 | t_sim.max=2.15e-05 | t_step.max=1.10123 | min_pressure=100 | max_pressure=465.39 | min_temperature=297.995 | max_temperature=459.756 | memory_usage.max=1043.06
step.max=87 | t_sim.max=2.175e-05 | t_step.max=1.10057 | min_pressure=100 | max_pressure=465.926 | min_temperature=297.995 | max_temperature=459.874 | memory_usage.max=1047.06
step.max=88 | t_sim.max=2.2e-05 | t_step.max=1.10065 | min_pressure=100 | max_pressure=466.445 | min_temperature=297.995 | max_temperature=459.987 | memory_usage.max=1047.06
step.max=89 | t_sim.max=2.225e-05 | t_step.max=1.10168 | min_pressure=100 | max_pressure=466.948 | min_temperature=297.995 | max_temperature=460.095 | memory_usage.max=1051.19
step.max=90 | t_sim.max=2.25e-05 | t_step.max=1.09993 | min_pressure=100 | max_pressure=467.434 | min_temperature=297.995 | max_temperature=460.197 | memory_usage.max=1051.88
step.max=91 | t_sim.max=2.275e-05 | t_step.max=1.10019 | min_pressure=100 | max_pressure=467.909 | min_temperature=297.995 | max_temperature=460.295 | memory_usage.max=1053
step.max=92 | t_sim.max=2.3e-05 | t_step.max=1.10588 | min_pressure=100 | max_pressure=468.467 | min_temperature=297.995 | max_temperature=460.387 | memory_usage.max=1053
step.max=93 | t_sim.max=2.325e-05 | t_step.max=1.10035 | min_pressure=100 | max_pressure=469.007 | min_temperature=297.995 | max_temperature=460.475 | memory_usage.max=1057.62
step.max=94 | t_sim.max=2.35e-05 | t_step.max=1.09999 | min_pressure=100 | max_pressure=469.53 | min_temperature=297.995 | max_temperature=460.559 | memory_usage.max=1057.62
step.max=95 | t_sim.max=2.375e-05 | t_step.max=1.10263 | min_pressure=100 | max_pressure=470.037 | min_temperature=297.995 | max_temperature=460.638 | memory_usage.max=1059.56
step.max=96 | t_sim.max=2.4e-05 | t_step.max=1.10028 | min_pressure=100 | max_pressure=470.527 | min_temperature=297.995 | max_temperature=460.713 | memory_usage.max=1059.56
step.max=97 | t_sim.max=2.425e-05 | t_step.max=1.09993 | min_pressure=100 | max_pressure=471.002 | min_temperature=297.995 | max_temperature=460.784 | memory_usage.max=1063.25
step.max=98 | t_sim.max=2.45e-05 | t_step.max=1.10098 | min_pressure=100 | max_pressure=471.461 | min_temperature=297.995 | max_temperature=460.852 | memory_usage.max=1063.25
step.max=99 | t_sim.max=2.475e-05 | t_step.max=1.10051 | min_pressure=100 | max_pressure=471.906 | min_temperature=297.995 | max_temperature=460.935 | memory_usage.max=1063.25
step.max=100 | t_sim.max=2.5e-05 | t_step.max=1.27638 | min_pressure=100 | max_pressure=472.336 | min_temperature=297.995 | max_temperature=461.015 | memory_usage.max=1067.19
step.max=101 | t_sim.max=2.525e-05 | t_step.max=1.15274 | min_pressure=100 | max_pressure=472.752 | min_temperature=297.995 | max_temperature=461.091 | memory_usage.max=1072.5
step.max=102 | t_sim.max=2.55e-05 | t_step.max=1.15338 | min_pressure=100 | max_pressure=473.155 | min_temperature=297.995 | max_temperature=461.163 | memory_usage.max=1072.5
step.max=103 | t_sim.max=2.575e-05 | t_step.max=1.15491 | min_pressure=100 | max_pressure=473.545 | min_temperature=297.995 | max_temperature=461.231 | memory_usage.max=1072.5
step.max=104 | t_sim.max=2.6e-05 | t_step.max=1.15195 | min_pressure=100 | max_pressure=473.923 | min_temperature=297.995 | max_temperature=461.295 | memory_usage.max=1076.56
step.max=105 | t_sim.max=2.625e-05 | t_step.max=1.15283 | min_pressure=100 | max_pressure=474.288 | min_temperature=297.995 | max_temperature=461.356 | memory_usage.max=1077.69
step.max=106 | t_sim.max=2.65e-05 | t_step.max=1.10531 | min_pressure=100 | max_pressure=474.641 | min_temperature=297.995 | max_temperature=461.412 | memory_usage.max=1077.69
step.max=107 | t_sim.max=2.675e-05 | t_step.max=1.10597 | min_pressure=100 | max_pressure=474.983 | min_temperature=297.995 | max_temperature=461.465 | memory_usage.max=1081.69
step.max=108 | t_sim.max=2.7e-05 | t_step.max=1.09967 | min_pressure=100 | max_pressure=475.313 | min_temperature=297.995 | max_temperature=461.515 | memory_usage.max=1082.38
step.max=109 | t_sim.max=2.725e-05 | t_step.max=1.10086 | min_pressure=100 | max_pressure=475.633 | min_temperature=297.995 | max_temperature=461.561 | memory_usage.max=1083.62
step.max=110 | t_sim.max=2.75e-05 | t_step.max=1.10328 | min_pressure=100 | max_pressure=475.943 | min_temperature=297.995 | max_temperature=461.605 | memory_usage.max=1083.62
step.max=111 | t_sim.max=2.775e-05 | t_step.max=1.10105 | min_pressure=100 | max_pressure=476.242 | min_temperature=297.995 | max_temperature=461.645 | memory_usage.max=1087.06
step.max=112 | t_sim.max=2.8e-05 | t_step.max=1.09982 | min_pressure=100 | max_pressure=476.532 | min_temperature=297.995 | max_temperature=461.683 | memory_usage.max=1087.06
step.max=113 | t_sim.max=2.825e-05 | t_step.max=1.09931 | min_pressure=100 | max_pressure=476.812 | min_temperature=297.995 | max_temperature=461.718 | memory_usage.max=1090.12
step.max=114 | t_sim.max=2.85e-05 | t_step.max=1.11783 | min_pressure=100 | max_pressure=477.083 | min_temperature=297.995 | max_temperature=461.75 | memory_usage.max=1090.12
step.max=115 | t_sim.max=2.875e-05 | t_step.max=1.10121 | min_pressure=100 | max_pressure=477.373 | min_temperature=297.995 | max_temperature=461.779 | memory_usage.max=1091
step.max=116 | t_sim.max=2.9e-05 | t_step.max=1.09942 | min_pressure=100 | max_pressure=477.68 | min_temperature=297.995 | max_temperature=461.807 | memory_usage.max=1093.38
step.max=117 | t_sim.max=2.925e-05 | t_step.max=1.1006 | min_pressure=100 | max_pressure=477.978 | min_temperature=297.995 | max_temperature=461.832 | memory_usage.max=1093.38
step.max=118 | t_sim.max=2.95e-05 | t_step.max=1.09981 | min_pressure=100 | max_pressure=478.266 | min_temperature=297.995 | max_temperature=461.855 | memory_usage.max=1095.5
